Player ID,Name,Nationality,Club,Registered Position,Age,Overall Rating,Technique Rating,Speed Rating,Physical Rating,Resistance Rating,Attack,Defence,Header Accuracy,Dribble Accuracy,Short Pass Accuracy,Short Pass Speed,Long Pass Accuracy,Long Pass Speed,Shot Accuracy,Place Kicking,Swerve,Ball Control,Goal Keeping Skills,Response,Explosive Power,Dribble Speed,Top Speed,Body Balance,Stamina,Kicking Power,Jump,Tenacity,Teamwork,Form,Weak Foot Acc.,Weak Foot Freq.,Attack Awareness,Defence Awareness,GK,SWP,CB,RB,LB,DMF,CMF,RMF,LMF,AMF,RWF,LWF,SS,CF,Stronger Foot,Injury Tolerance,S01 One Touch Play,S02 Outside Curve,S03 Long Throw,S04 Super Sub,S05 Speed Merchant,S06 Long Range Drive,S07 Shoulder Feint Skills,S08 Turning Skills,S09 Roulette Skills,S10 Flip Flap Skills,S11 Flicking Skills,S12 Scissors Skills,S13 Step On Skills,S14 Side Stepping Skills,P01 Classic No.10,P02 Anchor Man,P03 Trickster,P04 Darting Run,P05 Mazing Run,P06 Pinpoint Pass,P07 Early Cross,P08 Box To Box,P09 Incisive Run,P10 Long Ranger,P11 Enforcer,P12 Goal Poacher,P13 Dummy Runner,P14 Free Roaming,P15 Tails Man,P16 Fox In The Box,P17 Offensive Sideback,P18 Track Back
110569,R. BRADY,Ireland,,RMF,19,65,D,C,D,D,64,48,66,74,68,67,71,70,62,64,66,75,50,70,81,76,76,72,74,74,72,69,71,4,6,5,3,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110570,FRYATT,England,,CF,25,64,D,C,C,D,75,36,70,73,70,73,68,68,76,65,60,76,50,75,80,74,80,75,78,77,76,72,73,5,5,5,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110571,BASSO,Brazil,,GK,36,76,E,D,C,C,30,74,45,50,54,56,56,68,46,40,44,55,78,85,63,55,66,82,55,79,80,72,75,5,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110572,OXLEY,England,,GK,21,70,E,E,D,E,30,69,33,44,52,54,55,56,37,34,35,48,70,79,75,42,65,77,64,72,79,64,62,3,4,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110573,MCSHANE,Ireland,,CB,25,73,D,C,C,D,57,75,75,71,68,67,67,65,56,60,60,74,50,79,74,65,79,77,78,74,76,66,75,5,4,4,2,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110574,ANDY DAWSON,England,,RB,32,74,D,C,C,D,69,66,70,70,72,74,79,80,56,75,76,72,50,69,75,71,80,74,81,77,74,73,73,6,4,4,2,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110575,D. EAST,England,,RB,19,66,D,D,D,D,59,64,66,68,68,67,70,75,57,57,63,68,50,67,74,70,74,73,76,70,70,64,67,4,3,3,2,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110576,J. HARPER,England,,CMF,30,73,D,C,C,D,72,63,66,79,75,72,76,73,69,62,63,75,50,73,74,73,76,75,83,77,75,71,70,6,5,5,2,2,False,False,False,False,False,False,True,True,True,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110577,BARMBY,England,,RMF,37,68,C,C,D,D,74,61,59,82,77,77,72,75,77,76,71,77,50,80,75,70,75,66,73,72,78,69,67,4,5,5,2,2,False,False,False,False,False,False,True,True,True,False,False,False,True,False,Right,B,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110578,PUSIC,Austria,,LMF,23,65,D,D,D,D,67,51,67,75,70,68,70,73,64,64,67,75,50,68,75,72,77,72,75,74,72,67,70,4,4,4,3,2,False,False,False,False,False,False,True,False,True,False,False,False,True,True,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110579,C. STEWART,England,,RMF,20,66,D,C,D,E,65,48,67,74,68,70,72,72,64,60,64,73,50,68,77,76,78,73,75,73,72,64,65,4,4,4,3,2,False,False,False,False,False,False,False,True,True,False,True,True,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110580,WAGHORN,England,,SS,21,62,D,C,D,E,72,38,63,79,72,66,66,64,70,62,60,75,50,72,77,75,78,72,70,75,70,55,60,3,4,3,3,2,False,False,False,False,False,False,False,False,False,False,True,True,True,False,Left,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110581,MCLEAN,England,,CF,28,61,E,C,C,D,71,38,72,72,63,68,62,64,69,55,55,72,50,72,79,75,81,76,77,77,78,68,66,4,4,4,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110582,ADEBOLA,Nigeria,,CF,36,60,D,D,C,D,70,37,75,70,65,70,64,65,70,64,60,73,50,74,67,66,68,85,72,75,72,73,68,5,3,3,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110583,LONERGAN,England,,GK,27,73,E,E,C,D,30,76,42,44,52,58,55,62,40,44,45,48,74,82,66,42,60,84,62,76,78,71,63,4,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110584,KISNORBO,Australia,,CB,30,74,E,D,C,D,45,75,80,65,66,64,67,64,55,55,57,66,50,71,69,64,71,86,75,75,77,69,70,5,5,5,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110585,A. O'BRIEN,Ireland,,CB,32,75,D,D,C,C,53,80,75,67,66,67,66,70,61,61,57,67,50,78,63,64,68,83,76,73,74,78,75,4,5,5,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110586,LEES,England,,CB,20,67,D,D,C,D,60,68,71,69,68,67,67,72,58,57,62,66,50,71,73,72,75,77,79,74,73,68,69,4,4,4,2,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110587,CLAYTON,England,,CMF,22,67,D,C,C,D,62,67,67,74,70,72,68,71,62,65,60,73,50,70,77,72,76,75,82,74,72,68,72,5,4,4,2,3,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110588,HOWSON,England,NORWICH CITY,CMF,23,69,D,D,C,D,65,63,72,78,70,75,68,73,69,74,68,70,50,70,71,72,75,73,85,73,72,72,74,7,4,3,2,2,False,False,False,False,False,False,True,True,False,True,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110589,M. BROWN,England,,CMF,34,75,C,C,C,D,66,68,73,75,74,75,79,76,70,77,76,77,50,72,77,76,80,72,86,79,70,74,71,5,6,6,2,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110590,SNODGRASS,Scotland,,RMF,24,75,C,C,C,C,73,48,66,80,72,74,79,78,67,79,78,78,50,69,76,78,81,75,79,79,72,82,80,6,5,5,3,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110591,RACHUBKA,Usa,,GK,30,75,E,D,C,D,30,77,43,52,55,51,50,66,42,42,41,46,77,83,66,51,66,83,58,77,85,70,68,4,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110592,BROMBY,England,,CB,31,79,D,D,B,C,58,77,80,69,66,63,63,63,63,74,50,66,50,80,69,60,67,88,78,88,80,78,78,6,5,5,2,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110593,A. BRUCE,Ireland,,CB,27,71,D,D,C,D,54,73,75,68,68,70,69,73,55,55,57,69,50,71,70,70,74,78,80,76,76,72,70,4,4,4,2,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110594,B. PARKER,England,,LB,23,72,D,C,C,C,62,66,72,72,68,70,72,75,64,60,66,73,50,71,74,75,75,76,81,76,76,76,71,5,4,4,2,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110595,P. CONNOLLY,England,,RB,28,70,D,D,C,D,62,67,74,71,67,72,70,72,58,55,62,73,50,72,71,71,75,76,81,76,75,74,68,5,4,4,2,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110596,WHITE,England,,LB,19,68,D,C,D,D,65,58,66,72,66,67,70,68,60,60,62,72,50,68,80,76,79,68,74,75,73,67,69,4,4,3,2,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Left,A,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110597,L. SAM,Ghana,,RMF,27,62,E,C,D,E,66,43,60,72,65,63,66,67,58,50,62,70,50,64,81,75,80,63,73,76,75,66,63,4,5,5,2,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110598,BECCHIO,Argentina,,CF,27,67,D,C,C,D,76,35,82,76,64,68,62,65,76,60,58,75,50,78,71,72,74,83,76,77,80,73,71,6,5,4,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110599,MCCORMACK,Scotland,,CF,25,58,D,C,D,E,73,45,60,74,68,68,72,73,71,66,65,77,50,75,78,74,77,66,70,81,72,61,66,4,5,5,2,2,False,False,False,False,False,False,False,True,True,False,True,True,False,True,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110600,PAYNTER,England,,CF,27,62,D,C,C,D,74,36,75,70,65,69,64,65,73,60,58,73,50,74,72,72,76,77,76,77,78,71,67,6,5,4,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110601,K. SCHMEICHEL,Denmark,,GK,24,74,E,D,C,D,30,75,40,54,53,50,62,61,43,42,42,54,75,86,69,49,68,78,58,81,79,72,71,4,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110602,M. MILLS,England,,CB,25,70,E,D,C,D,55,73,78,67,66,65,66,70,55,58,55,68,50,74,71,66,75,79,73,75,76,66,66,4,5,5,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110603,KONCHESKY,England,,LB,30,81,C,C,C,D,70,66,77,82,80,77,84,72,68,72,80,78,50,74,80,80,83,75,80,81,76,65,77,5,5,5,2,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Left,A,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110604,ABE,Japan,,DMF,29,72,C,C,C,C,63,74,82,72,75,72,76,75,68,76,83,76,50,78,76,71,75,75,80,76,79,77,81,7,4,4,2,3,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110605,WELLENS,England,,CMF,31,75,D,C,C,C,68,62,65,81,80,79,75,76,64,65,67,79,50,74,75,72,74,76,82,77,74,74,80,5,4,4,2,3,False,False,False,False,False,True,True,True,True,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110606,L. DYER,England,,RMF,29,69,D,C,D,E,65,48,65,78,68,70,70,73,66,65,67,78,50,71,80,81,85,70,70,80,66,67,63,4,5,5,3,2,False,False,False,False,False,False,False,True,True,False,True,True,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110607,GALLAGHER,Scotland,,SS,27,64,D,C,C,D,75,45,74,75,78,68,77,74,76,55,68,78,50,77,76,70,72,79,77,74,72,70,70,4,6,7,3,1,False,False,False,False,False,False,False,True,True,True,True,True,True,True,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110608,NUGENT,England,,CF,26,68,D,C,C,D,75,36,76,76,72,70,73,75,76,68,70,76,50,76,77,76,82,75,74,78,82,68,66,4,5,5,3,1,False,False,False,False,False,False,False,True,True,False,True,True,True,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110609,WEALE,England,,GK,29,73,E,D,C,D,30,75,42,45,52,55,58,60,40,44,45,49,73,81,74,45,62,81,65,78,75,68,64,4,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110610,TUNCHEV,Bulgaria,,CB,30,73,E,D,C,D,51,75,80,65,69,66,70,73,55,55,50,70,50,73,68,64,72,84,76,78,75,69,71,4,5,5,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110611,M. BALL,England,,LB,31,74,D,D,C,C,69,68,72,75,73,70,75,74,65,70,77,73,50,74,71,72,75,78,80,75,75,72,75,5,4,4,2,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Left,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110612,PELTIER,England,,RB,24,71,D,D,C,D,60,68,70,72,70,72,71,74,57,62,68,68,50,70,74,72,77,76,80,77,74,68,67,4,4,3,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110613,BERNER,Switzerland,,LB,33,73,D,D,C,D,70,61,74,77,70,72,77,75,62,65,70,78,50,70,71,70,75,81,80,76,70,72,71,4,4,4,2,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,Left,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110614,OAKLEY,England,,CMF,34,73,C,C,C,C,67,72,69,73,80,77,81,76,63,74,73,80,50,81,74,68,73,74,79,74,73,74,75,6,5,5,2,2,False,False,False,False,False,False,True,True,False,True,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110615,MOUSSA,Belgium,,RMF,22,64,D,D,C,D,64,58,68,72,72,74,70,71,64,60,62,74,50,69,73,72,77,70,78,74,72,68,72,4,4,4,3,2,False,False,False,False,False,False,True,True,True,True,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110616,VASSELL,England,,CF,31,70,D,B,C,D,77,48,71,78,68,68,69,70,74,62,68,78,50,86,80,81,87,82,75,78,79,70,66,4,4,3,3,2,False,False,False,False,False,False,False,True,True,False,True,True,True,True,Right,B,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110617,S. HOWARD,Scotland,,CF,35,64,D,D,C,D,75,36,76,74,68,70,66,68,74,61,65,72,50,75,69,67,71,84,76,77,72,74,70,6,5,5,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110618,DANNS,England,,CMF,28,68,D,C,C,D,70,60,66,73,70,66,74,72,66,75,76,75,50,75,78,73,81,75,84,77,77,74,70,4,6,5,3,2,False,False,False,False,False,False,True,True,False,True,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110619,SCHLUPP,Germany,,RWF,18,61,E,C,D,E,69,38,64,72,62,64,61,64,68,58,60,70,50,68,72,80,83,70,72,72,67,66,63,4,4,3,3,1,False,False,False,False,False,False,False,True,True,False,True,True,True,True,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110620,BATES,England,,CB,24,68,D,D,C,E,64,71,68,70,66,67,68,67,59,57,66,72,50,66,70,71,76,75,80,75,77,64,65,4,5,5,2,3,False,False,True,True,True,True,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110621,MCMAHON,England,,RB,25,70,D,D,C,D,66,65,64,70,66,76,74,72,61,61,66,74,50,63,75,74,80,72,78,75,76,64,68,4,6,6,2,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110622,J. BENNETT,England,,LB,21,68,D,C,C,E,56,65,69,70,67,66,70,68,59,62,55,69,50,70,74,74,78,72,77,75,73,65,64,3,4,4,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110623,R. WILLIAMS,Australia,,CB,23,68,D,D,C,D,62,70,74,68,70,74,69,72,60,65,60,73,50,73,72,70,75,76,80,75,71,74,70,4,5,5,2,3,False,False,False,True,False,True,True,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110624,BAILEY,England,,CMF,27,69,D,D,C,D,72,62,73,74,72,77,70,76,70,70,68,72,50,70,72,72,78,79,78,78,71,73,70,5,5,5,2,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110625,B. ROBSON,Scotland,,LMF,31,74,C,C,C,D,72,53,63,77,70,72,78,84,68,74,77,74,50,72,75,80,79,78,79,80,70,72,72,4,5,5,3,2,False,False,False,False,True,False,True,True,True,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110626,ARCA,Argentina,,LMF,30,73,C,C,C,C,75,69,75,87,78,76,75,76,70,77,78,86,50,76,77,74,73,72,79,79,80,75,82,5,4,4,3,2,False,False,False,False,True,False,True,False,True,False,False,False,False,False,Left,B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110627,EMNES,Netherlands,,RWF,23,66,D,C,D,E,70,38,65,77,69,68,70,69,69,62,66,79,50,72,79,77,82,69,72,73,74,64,66,4,5,5,3,1,False,False,False,False,False,False,False,False,False,False,True,True,False,True,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110628,COYNE,Wales,,GK,38,73,E,E,D,C,30,74,35,50,52,59,54,62,35,34,34,48,74,83,65,44,58,80,60,76,74,77,73,5,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110629,STEELE,England,,GK,21,72,E,E,D,E,30,69,56,55,52,52,53,60,45,44,38,50,74,80,66,50,61,80,55,76,75,63,66,3,4,4,2,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110630,S. HINES,England,,CB,23,69,E,D,C,D,49,71,74,66,67,67,68,73,56,55,54,69,50,71,73,70,74,79,76,76,77,66,67,3,5,5,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110631,J. HOYTE,England,,RB,27,71,D,C,C,D,64,65,74,66,68,72,67,72,54,57,59,69,50,67,77,73,84,75,83,74,82,65,69,4,5,5,2,3,False,False,False,True,True,False,False,True,True,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110632,GROUNDS,England,,LB,23,68,D,D,C,E,65,60,70,72,67,67,71,71,60,60,65,69,50,68,70,72,80,70,76,75,74,66,64,3,4,4,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110633,HAROUN,Belgium,,AMF,26,68,C,C,C,C,74,50,75,80,76,75,73,71,70,70,68,78,50,74,74,74,78,76,75,75,74,74,79,5,6,6,2,2,False,False,False,False,False,False,True,True,False,True,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110634,K. THOMSON,Scotland,,CMF,25,73,C,D,C,D,73,66,68,75,77,74,80,77,65,77,75,76,50,72,72,70,74,79,79,79,71,73,73,5,4,4,2,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110635,M. MARTIN,France,,RMF,23,64,D,C,C,D,65,66,63,73,70,68,70,72,60,60,65,72,50,78,80,75,72,69,80,73,72,65,67,4,5,5,3,2,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110636,HALLIDAY,Scotland,,LMF,19,63,D,C,D,E,67,38,66,77,68,69,64,65,68,64,60,74,50,69,79,75,78,68,72,74,70,64,65,4,4,4,3,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110637,ZEMMAMA,Morocco,,AMF,27,72,C,C,C,D,73,49,69,84,80,78,80,76,67,78,77,78,50,78,82,76,75,71,78,74,72,70,65,3,6,6,3,2,False,False,False,False,False,False,True,True,True,True,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110638,KINK,Estonia,,LWF,25,64,D,C,D,E,73,42,69,76,65,64,66,67,70,62,56,76,50,67,74,81,76,70,76,74,72,65,64,5,4,4,3,1,False,False,False,False,False,False,False,False,True,False,True,True,True,True,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110639,L. WILLIAMS,England,,CF,18,52,D,D,D,D,65,34,62,71,68,67,64,65,65,62,64,72,50,68,72,74,78,70,72,70,66,71,67,4,4,5,3,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110640,RIPLEY,England,,GK,18,70,E,D,D,E,30,67,33,54,52,56,54,60,38,34,35,52,71,79,74,55,65,76,64,74,79,64,62,3,3,3,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110641,FORDE,Ireland,,GK,31,76,E,D,C,D,30,75,38,50,52,58,54,60,38,44,45,48,78,83,68,50,62,84,65,78,77,68,64,5,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110642,P. ROBINSON,England,,CB,29,72,E,D,C,C,57,72,75,68,64,67,62,65,52,52,52,65,50,72,70,69,76,78,81,75,79,76,75,5,4,4,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110643,D. WARD,England,,CB,33,74,D,C,C,C,58,74,76,69,68,67,70,70,57,57,64,69,50,77,74,68,76,79,81,73,77,76,72,6,4,4,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110644,A. DUNNE,Ireland,,RB,29,73,D,C,C,D,64,67,68,74,68,70,72,74,64,60,64,71,50,68,78,74,76,75,82,77,73,72,72,6,4,4,2,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110645,CRAIG,England,,LB,26,68,D,C,C,D,61,66,70,68,67,68,67,68,62,64,64,69,50,72,74,70,79,72,82,76,72,75,71,5,4,3,2,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110646,MKANDAWIRE,England,,DMF,28,67,D,D,C,D,64,70,78,75,68,74,65,70,62,65,60,69,50,69,70,70,74,82,80,78,75,67,69,6,4,4,2,3,False,False,True,False,False,True,True,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110647,TROTTER,England,,CMF,23,71,D,D,C,D,70,63,77,77,75,76,72,74,68,67,65,75,50,71,72,73,73,79,77,79,73,72,73,5,5,4,2,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
110648,J. HENRY,England,,RMF,22,73,D,C,C,D,73,48,70,73,70,72,78,77,69,76,72,76,50,71,78,76,81,77,79,78,74,69,76,4,4,4,2,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False
